,ward,total_households,total_individuals,target,dw_00,dw_01,dw_02,dw_03,dw_04,dw_05,dw_06,dw_07,dw_08,dw_09,dw_10,dw_11,dw_12,dw_13,psa_00,psa_01,psa_02,psa_03,psa_04,stv_00,stv_01,car_00,car_01,lln_00,lln_01,lan_00,lan_01,lan_02,lan_03,lan_04,lan_05,lan_06,lan_07,lan_08,lan_09,lan_10,lan_11,lan_12,lan_13,lan_14,pg_00,pg_01,pg_02,pg_03,pg_04,lgt_00,pw_00,pw_01,pw_02,pw_03,pw_04,pw_05,pw_06,pw_07,pw_08,ADM4_PCODE,lat,lon,NL,source,city
62,21009003: Ward 3,1350.86216,5495.28461,,0.9233311413504988,0.0026994982226758,0.0010643869097643,0.0016110155902212,0.0,0.0071964337205211,0.0008384941362189,0.0604694634425173,0.0,0.0019269767686734,0.0,0.000862589858909,0.0,0.0,0.2427594646458175,0.6218153203169582,0.0002046463613465,0.0182001273997708,0.117020441276107,0.2791944812489232,0.7208055187510768,0.1914543967979678,0.8085456032020321,0.0906557631313027,0.9093442368686973,0.8675167981881835,0.0331538205807324,0.0016371963671595,0.068575023268904,0.0010360700862771,0.0035422241760832,0.0059955493369796,0.0059343696122046,0.0040826202084554,0.0,0.0010232318067325,0.0,0.007503096368288,0.0,0.0,0.1800590033497828,0.7803625170198418,0.0014325245294256,0.0352809060420985,0.0028650490588512,0.8421020468883369,0.797427533242918,0.1268536162120345,0.008347261722099,0.0,0.0008384941362189,0.0,0.0665330946867295,0.0,0.0,ZA2109003,-33.810387040224654,23.9796467900624,0.3320984350128891,test,Kou-Kamma Local Municipality
63,21009004: Ward 4,1761.20407,6324.5976200000005,,0.9322042391146644,0.0062326792147374,0.0182963067987913,0.0012541476809101,0.0033752931311361,0.0091458509972668,0.0032500719805854,0.0101530483063214,0.0041627203371157,0.0028749308988367,0.0062216072439578,0.0028291042956765,0.0,0.0,0.2195439842068561,0.603435222176237,0.0001778121024559,0.052224860749323,0.1246181207651278,0.3554701188034389,0.6445298811965612,0.2983326230900658,0.7016673769099341,0.1557741573922208,0.8442258426077791,0.7401264098126135,0.0275667102439316,0.0019893977065374,0.184040591976822,0.0037437907393703,0.0008257442312986,0.0070174772636365,0.0070849471685441,0.0005230546192439,0.0017057670144713,0.0005584861223155,0.0014279817535649,0.0094757127015457,0.0,0.0139139286461041,0.2828337370180397,0.5632563894238698,0.0021337452294712,0.1394830237437302,0.0122931045848889,0.8820754825986747,0.7253354575770427,0.2427415864420526,0.0161905031255123,0.0023657054119798,0.0,0.002872540488735,0.0104942069546773,0.0,0.0,ZA2109004,-33.86853049936625,24.333492688813333,0.1436874621782513,test,Kou-Kamma Local Municipality
64,21009005: Ward 5,1857.075290000001,6901.967959999999,,0.9137956652258296,0.001195541188855,0.0024611441574886,0.0006274597515106,0.0,0.0018512119667479,0.0047183601263683,0.0277650240018001,0.031703561141024,0.0010769622592953,0.0009012450970687,0.0139038250840115,0.0,0.0,0.2175764577151123,0.6414244612054097,0.001140932563819,0.0252558474641195,0.1146023010515395,0.2002730756274292,0.7997269243725709,0.1930304075070645,0.8069695924929357,0.0755757403890717,0.9244242596109284,0.5855973040477574,0.0186399662741987,0.0019204261852296,0.3592744698861222,0.0033973093088655,0.0010819682217128,0.0182025446551044,0.0053778994940451,0.0016245497030675,0.0001592965957494,0.00073804167587,0.0,0.0036964515262687,0.0,0.0002897724260081,0.4889295516231287,0.442788637633722,0.0011863109257319,0.062161624407193,0.0049338754102243,0.8791373719694479,0.4539764190174541,0.5084620182523673,0.0088206924556085,0.0043799193515735,0.0040369768745347,0.0032155992986154,0.0171083747498465,0.0,0.0,ZA2109005,-34.03005774583861,24.2798433649675,1.0807004722284683,test,Kou-Kamma Local Municipality
65,21009006: Ward 6,1632.6687499999998,5433.72049,,0.8583094090580222,0.0074671607452522,0.0012249882286287,0.0,0.0,0.001979109356996,0.0020199627144207,0.0352029705964544,0.0609675355150884,0.0007137026417636,0.0006937659583427,0.0314213951850306,0.0,0.0,0.2125355660316639,0.6242554813488391,0.001919638674679,0.0502938917272132,0.1109954222176047,0.3591028798707638,0.6408971201292362,0.2434673659307805,0.7565326340692196,0.1057551753838615,0.8942448246161384,0.6177767049626065,0.0393927329154908,0.0016561488609069,0.3015759557407783,0.0062580546906269,0.002522481608177,0.0150940373453033,0.0030354137704274,0.0010063417892148,0.0004171948123154,0.0013667578252631,0.000920179830597,0.0089779958482921,0.0,0.0,0.444622956673283,0.4880971030587552,0.0028975100999352,0.055896864875359,0.0084855652926674,0.951469763845238,0.8094705003694105,0.1075912551152828,0.0088885574615181,0.009268132314041,0.0014074686001064,0.0,0.063374086139641,0.0,0.0,ZA2109006,-33.9717122840524,23.943273268015197,1.6469513394990596,test,Kou-Kamma Local Municipality
66,21201001: Ward 1,1384.31597,7074.33057,,0.301510810425744,0.143750050069855,0.1930192859076819,0.0071980315303304,0.0034524921358813,0.0044911567407547,0.2204722379963586,0.080357954694404,0.0399515437216259,0.0007223784321436,0.003516870501754,0.0015571878434661,0.0,0.0,0.2883517485952031,0.3358909053637848,0.0,0.0113533852009406,0.3644039608400714,0.1577480970619735,0.8422519029380265,0.184316648459961,0.8156833515400391,0.035241448525657,0.964758551474343,0.0028568611262959,0.022918243414797,0.0017875514686331,0.6453492206542449,0.003570503208758,0.0017700699558912,0.0014158852065065,0.001083695471132,0.0033456720414466,0.0001694775199061,0.0,0.0006287351087129,0.01599451126582,0.0,0.2991095735578554,0.9626096762961984,0.0149475994871412,0.0076318401389037,0.0123273374260767,0.0024835466516798,0.7821688931321078,0.3143051726839502,0.2926205929705485,0.0216942451368237,0.0044596827124662,0.0026107478916103,0.0010386646048734,0.3632708939997275,0.0,0.0,ZA2121001,-32.094168490998406,28.300224749891026,4.294006844390764,test,Mbhashe Local Municipality
67,21201002: Ward 2,1979.28978,8396.11883,,0.3339645496477024,0.4216231288780767,0.026940087570199,0.001259446709213,0.0005330043183469,0.0005437354402951,0.1778001450601134,0.0171972292000618,0.0101717192719501,0.0,0.0,0.0099669539040412,0.0,0.0,0.3864187258054803,0.4804280277200412,0.0001322039411869,0.0155402004952328,0.1174808420380586,0.0858851905959924,0.9141148094040076,0.128036178714569,0.871963821285431,0.0164364664177672,0.9835635335822328,0.0069531674315285,0.0130451941209602,0.003941854643808,0.9508727843957876,0.0044447608181362,0.0032651276804285,0.0035272583201398,0.0012267287074592,0.0039697067984446,0.0004150584419491,0.0004283907925586,0.0004217246172538,0.0074882432315455,0.0,0.0,0.9957506104043552,0.0,0.0004177978028926,0.0002683346967351,0.003563257096017,0.8357266311959636,0.0030626288587212,0.0033681121720337,0.2983555040636849,0.0938415445160334,0.0635656846568469,0.0266158753166502,0.5111906504160295,0.0,0.0,ZA2121002,-32.1505490989265,28.27981819425287,3.4918006915252304,test,Mbhashe Local Municipality
68,21201003: Ward 3,1715.7277299999996,6993.27463,,0.3499900884623459,0.5951724170128088,0.0210790263324589,0.0,0.0006791520470442,0.00059621930806,0.002823600688671,0.0056712611388521,0.0079498336254086,0.0,0.0,0.0160384013843501,0.0,0.0,0.399931898570384,0.463929684111376,0.0,0.0093101763400931,0.1268282409781467,0.0325336235021392,0.9674663764978608,0.0711397664476752,0.9288602335523248,0.0165941072713209,0.9834058927286792,0.0050406057054847,0.0101636591955205,0.0004903153646062,0.9707468316598916,0.0019489810884203,0.0008030486856484,0.0021505733430634,0.0017902571631167,0.0053561903374013,0.0,0.0013380955982848,0.0001714418585617,0.0,0.0,0.0,0.996862218179468,0.0006570426936028,0.0,0.0,0.0024807391269288,0.8692660810465539,0.012002510444941,0.0037805065958804,0.2174719178782521,0.0614570529789129,0.0034647280544914,0.0703901719884191,0.6314331120591027,0.0,0.0,ZA2121003,-32.1925495050107,28.341318558721177,1.8609999282691347,test,Mbhashe Local Municipality
69,21201004: Ward 4,1648.1223499999996,6978.76318,,0.083541115743015,0.8794918471920485,0.017780773375229,0.0015794215763168,0.0,0.0,0.0038118347221005,0.0020001063634626,0.007263896397012,0.0,0.0,0.0045310046308151,0.0,0.0,0.3992265904629823,0.4385437607011619,0.000318107943018,0.0352293054884834,0.1266822354043542,0.026488834399946,0.9735111656000538,0.0940076505849216,0.9059923494150782,0.0087282172952754,0.9912717827047246,0.0050987688050477,0.020883959842294,0.0021309850494167,0.953897812305475,0.0056113066155083,0.0024509600854517,0.0024731531296925,0.0014758718320629,0.0049926454160033,0.0004818862473565,0.0003308523216,0.000171798350091,0.0,0.0,0.0,0.9991650683868027,0.0001637783043384,0.0001637783043384,0.0,0.0005073750045205,0.4341092152533457,0.0097240535570675,0.0025990788851325,0.1457680735899249,0.0210533095434328,0.0236156011111675,0.0100717825955093,0.7871681007177652,0.0,0.0,ZA2121004,-32.02102285715878,28.278899103284665,1.1233022406829845,test,Mbhashe Local Municipality
70,21201005: Ward 5,2322.94286,9200.90285,,0.1436169764416848,0.7205428634607052,0.018261826724399,0.0004632959417693,0.0006189734688523,0.0,0.0845565224105426,0.0005016223257424,0.0015455653523909,0.0069785659729916,0.0,0.0229137879009215,0.0,0.0,0.3910082389360301,0.4633463377998822,0.0003751707909838,0.0214503221278985,0.1238199303452051,0.0429788703455236,0.9570211296544764,0.0946271575530704,0.9053728424469296,0.0112626920147316,0.9887373079852682,0.0057879276488611,0.0116772105685258,0.0011509283569927,0.9669527442081404,0.0017552136201503,0.0027142531996194,0.0021207179684545,0.0013764594851688,0.0055838965846704,0.0001206403347688,0.0,0.0,0.0007600080246472,0.0,0.0,0.9976394175273788,0.000989122496821,0.0005029778137479,0.0002448640135353,0.0006236181485168,0.8864671298888513,0.0094250747088974,0.0022028652052164,0.2098916587212136,0.04173854280686,0.0118823198259814,0.0492450296431312,0.6756145090886997,0.0,0.0,ZA2121005,-31.89791694107834,28.25607611494997,0.5719056804767801,test,Mbhashe Local Municipality
71,21201006: Ward 6,1871.94636,7901.29369,,0.2576973092327282,0.6826673655328457,0.0264756357655461,0.0011860436000954,0.0,0.0,0.0194482068385762,0.0017202469412638,0.0023042967961966,0.0015361978641311,0.0,0.0069646974286164,0.0,0.0,0.4050364871325267,0.4502599561009356,0.0004327063559638,0.0217652636071043,0.1225055868034693,0.0425681321338716,0.9574318678661284,0.0917899698792651,0.9082100301207348,0.0149009611578827,0.9850990388421172,0.0040736569557889,0.0107231756373303,0.001451120594911,0.9638285993138422,0.0026450491299229,0.0020355666592112,0.0008695854463296,0.0020117920714829,0.0105772577604313,0.0,0.0,0.0005773624141795,0.0012068340165697,0.0,0.0,0.9980894875456782,0.0001404833238137,0.0007403585070383,0.0001517397083362,0.0008779309151334,0.8752344271232216,0.0075921192528187,0.0086552319800445,0.1854007237686019,0.0903276950734849,0.01646076546766,0.0046319489624692,0.6869315154949205,0.0,0.0,ZA2121006,-31.89187776989254,28.35935315488601,0.5399398275440138,test,Mbhashe Local Municipality
72,21201007: Ward 7,1560.4711599999996,6871.58679,,0.1035149858200519,0.8496370993488915,0.0168596643593208,0.0,0.0015974726505038,0.0009214140170331,0.0157163237800562,0.0016681372054322,0.0038493886679712,0.0,0.0013793398142648,0.0048561743364741,0.0,0.0,0.4343713047972722,0.4385073742188738,0.0004975473794459,0.0087148822870357,0.1179088913173721,0.0298349249850923,0.9701650750149076,0.075908060998705,0.9240919390012948,0.0043153184580482,0.9956846815419518,0.0019337382188546,0.0064416213245558,0.0004781923157518,0.980423277168562,0.0010875173709331,0.0016188138693362,0.0013165503509561,0.0011969098625035,0.0041994899987285,0.0001744778952286,0.0004685962789098,0.0,0.0006608153456794,0.0,0.0,0.9981696120002,0.0,0.0008335600167832,0.0003278675026383,0.0006689604803783,0.8924912780829605,0.0077456221619629,0.0009214140170331,0.0029426817474793,0.0045606738416107,0.0014363930955314,0.0,0.9823932151363824,0.0,0.0,ZA2121007,-31.974245786411878,28.39427350685956,0.2941117291136694,test,Mbhashe Local Municipality
73,21201008: Ward 8,1639.30326,7959.70323,,0.0210341312930714,0.9480353866922708,0.0117854398703507,0.0,0.0,0.0,0.0039443220530165,0.004434536413964,0.0019565568362256,0.007543107063668,0.0006565045200971,0.0006100152573356,0.0,0.0,0.4264572110184063,0.4146306796415574,0.0002871890991342,0.0137039820264756,0.1449209382144263,0.0224458103011397,0.9775541896988602,0.0776498242308137,0.9223501757691862,0.017412440209507,0.9825875597904932,0.0049794808744395,0.0230465778307666,0.003993674020432,0.9325352874996572,0.0056025933017103,0.0034300851691426,0.0024373496648567,0.0008673464073358,0.0020512611498456,0.0020078185754169,0.0008855518599529,0.0005743781982685,0.0,0.0,0.0175885954481747,0.9941536111767824,0.0016832135084513,0.0015452535910688,0.0023166692861738,0.0003012524375233,0.7408122948526314,0.0237169356937654,0.0049912851390291,0.0012805196275886,0.0012870955920626,0.0008771043376074,0.0007108141784577,0.967136245431489,0.0,0.0,ZA2121008,-32.01905097313122,28.524152509910795,0.1026186438241973,test,Mbhashe Local Municipality
74,21201009: Ward 9,3699.8412000000008,11514.87273,,0.2806778815263747,0.2166047694155089,0.1690741916166564,0.0008967033504032,0.0023709693270078,0.0003886220846451,0.099960909133073,0.0520096403056433,0.1712079372487662,0.0014808095006888,0.0003149432467534,0.0050126232444787,0.0,0.0,0.3819803903295073,0.4560295022904695,9.926032417381309e-05,0.0243756293778854,0.1375152176779638,0.1008864434506,0.8991135565494001,0.1172217580581566,0.8827782419418434,0.0248632860242758,0.9751367139757242,0.0062403546860565,0.0205808197412877,0.0033791445995426,0.8923162097337398,0.0044907791177992,0.0038339216624585,0.0029655794554318,0.0025623331400902,0.0083687012665749,0.0009051745724331,0.0007028927014462,0.0005793828691322,0.0051367037558217,0.0,0.0479380026981852,0.987690008971554,0.0036054883951809,0.0021688802460606,0.0031520496015069,0.0033835727856976,0.6160667544325957,0.0952208894803377,0.1524470617820029,0.2639524393641543,0.1620556390366159,0.0426957297518607,0.0150414023174832,0.2685868382675451,0.0,0.0,ZA2121009,-32.081943799319426,28.34350342462579,4.068992259194899,test,Mbhashe Local Municipality
75,21201010: Ward 10,1850.9299400000004,7968.82115,,0.3749956737962757,0.5268603197374397,0.0125202415819153,0.0,0.0005699675483124,0.0005526681361046,0.0618343771563822,0.0104708015042427,0.0086659790051264,0.0,0.0,0.0035299715342008,0.0,0.0,0.3966348222032816,0.4680422561623182,0.0,0.0095884169768322,0.1257345046575678,0.0574958336888753,0.9425041663111248,0.1282831969318082,0.8717168030681919,0.0286788920816743,0.9713211079183256,0.0056172536887717,0.0207549469221052,0.0022869932273483,0.9546155142407732,0.0047703354466676,0.0016045761047102,0.0033567198330207,0.001164375486078,0.0038804083336717,0.0,0.0002938841211162,0.0,0.0016549925957366,0.0,0.0,0.9972463467824222,0.0004290396202454,0.0007130138690589,0.0007088764942352,0.0009027232340381,0.8154496652639377,0.013318413337676,0.0100204441017362,0.050124360730801,0.0028957389926925,0.0017213779577199,0.0361367810604436,0.8857828838189307,0.0,0.0,ZA2121010,-32.14686462707981,28.426994481321497,1.9993395643996508,test,Mbhashe Local Municipality
76,21201011: Ward 11,2026.18865,7575.837420000001,,0.1757476481767874,0.7811229176513254,0.0093672718974119,0.0,0.0,0.0005311499499318,0.0199004668198096,0.003621252147474,0.00666313079979,0.0,0.0,0.0030461625574696,0.0,0.0,0.3802916747387115,0.4697378431861859,0.0,0.0238617620703903,0.126108720004712,0.0092833705291952,0.9907166294708044,0.0485452181365244,0.9514547818634757,0.0124890888121399,0.98751091118786,0.0066032317256354,0.0122272819312957,0.001970423752837,0.9622069740773292,0.0022399807518572,0.0040877698771946,0.0010460731349749,0.0007543522495497,0.0073606199431877,0.0007267764201835,0.0001508704499099,0.0,0.0006256456860448,0.0,0.0,0.9981760947029404,0.0001508704499099,0.0009230345917323,0.0006034817996397,0.0001465184557775,0.2848881174020987,0.0072499616459701,0.0085504822070738,0.385781101873214,0.0981265392045306,0.0281612672146791,0.0644648414154328,0.4076658064390993,0.0,0.0,ZA2121011,-32.3072228702936,28.444344332791093,0.7068785191340606,test,Mbhashe Local Municipality
77,21201012: Ward 12,1824.94466,8105.344459999999,,0.1251375534861424,0.7579113111298399,0.073097361757808,0.003333290117411,0.0005897219918986,0.0005605375452864,0.0274709809556636,0.0044543652079838,0.0041699565837793,0.0,0.0,0.0032749212241866,0.0,0.0,0.4136708040659879,0.4480058852427847,0.0007066794049614,0.012977571837829,0.124639059448437,0.0328460425753403,0.9671539574246596,0.0883376540305611,0.9116623459694388,0.0167193672601557,0.983280632739844,0.0051800697931103,0.0150212740002415,0.0012626014909673,0.9680017423960288,0.0039312789428322,0.000970829807275,0.0008668021494548,0.0004149077212691,0.0019497949874915,0.0002779610430029,0.0009927758209057,0.000432786048429,0.0005738004131659,0.0,0.0001233753858253,0.9986935064817716,0.0001410143647368,0.0004368537348997,0.0001369466782661,0.0005916787403258,0.8542032118387634,0.0066834793773965,0.0024564580495279,0.080459420616075,0.0797279080232493,0.0164085468761556,0.0056111893277903,0.808652997729805,0.0,0.0,ZA2121012,-32.08086484462501,28.46076125489155,0.5280243615157002,test,Mbhashe Local Municipality
78,21201013: Ward 13,1881.9628,7108.327690000001,,0.3577285268337928,0.3901914107972803,0.1712765045090158,0.0010627202620583,0.0,0.0005605689974318,0.0302713156710642,0.0261404051132147,0.0136672945926455,0.0028526015498287,0.0007640108507989,0.0054846408228685,0.0,0.0,0.3419257110809982,0.4766749097353445,0.000168666956883,0.0156899167939175,0.1655407954328565,0.1111242315735465,0.8888757684264535,0.0896865602231882,0.9103134397768118,0.0231768449408245,0.9768231550591752,0.0020977521929634,0.0207532342955337,0.0012698443844532,0.8919973707627425,0.005376517750267,0.0011118170608704,0.0019177084392405,0.0013984906765039,0.0075089166295877,0.0,0.0004845471607682,0.000168666956883,0.0118939888096239,0.0,0.0540211448805619,0.97790124810636,0.0042204019437938,0.0028591872640581,0.0023143446275195,0.0127048180582682,0.5841352177630716,0.0874059572272098,0.3437121126942573,0.0980244242872388,0.0499083722590053,0.027955834196085,0.0283070260474861,0.3646862732887175,0.0,0.0,ZA2121013,-32.02150522788706,28.660912894713128,1.0113402802730864,test,Mbhashe Local Municipality
